N,itm,Date,t,s
54,54,2025-11-02 23:30:00,13.39,33.4
55,55,2025-11-03 00:30:00,13.36,33.4
56,56,2025-11-03 01:30:00,13.35,33.3
57,57,2025-11-03 02:30:00,13.36,33.4
58,58,2025-11-03 03:30:00,13.39,33.4
59,59,2025-11-03 04:30:00,13.41,33.4
60,60,2025-11-03 05:30:00,13.42,33.4
61,61,2025-11-03 06:30:00,13.42,33.4
62,62,2025-11-03 07:30:00,13.43,33.4
63,63,2025-11-03 08:30:00,13.44,33.4
64,64,2025-11-03 09:30:00,13.45,33.4
65,65,2025-11-03 10:30:00,13.48,33.4
66,66,2025-11-03 11:30:00,13.49,33.4
67,67,2025-11-03 12:30:00,13.5,33.4
68,68,2025-11-03 13:30:00,13.5,33.4
69,69,2025-11-03 14:30:00,13.51,33.4
70,70,2025-11-03 15:30:00,13.52,33.4
71,71,2025-11-03 16:30:00,13.53,33.4
72,72,2025-11-03 17:30:00,13.54,33.4
73,73,2025-11-03 18:30:00,13.55,33.4
74,74,2025-11-03 19:30:00,13.55,33.4
75,75,2025-11-03 20:30:00,13.56,33.4
76,76,2025-11-03 21:30:00,13.57,33.4
77,77,2025-11-03 22:30:00,13.58,33.4
78,78,2025-11-03 23:30:00,13.59,33.4
79,79,2025-11-04 00:30:00,13.61,33.4
80,80,2025-11-04 01:30:00,13.62,33.4
81,81,2025-11-04 02:30:00,13.64,33.4
82,82,2025-11-04 03:30:00,13.65,33.4
83,83,2025-11-04 04:30:00,13.66,33.4
84,84,2025-11-04 05:30:00,13.67,33.4
85,85,2025-11-04 06:30:00,13.68,33.4
86,86,2025-11-04 07:30:00,13.68,33.4
87,87,2025-11-04 08:30:00,13.68,33.4
88,88,2025-11-04 09:30:00,13.67,33.4
89,89,2025-11-04 10:30:00,13.67,33.4
90,90,2025-11-04 11:30:00,13.67,33.4
91,91,2025-11-04 12:30:00,13.67,33.4
92,92,2025-11-04 13:30:00,13.67,33.4
93,93,2025-11-04 14:30:00,13.67,33.4
94,94,2025-11-04 15:30:00,13.68,33.4
95,95,2025-11-04 16:30:00,13.69,33.4
96,96,2025-11-04 17:30:00,13.7,33.4
97,97,2025-11-04 18:30:00,13.7,33.4
98,98,2025-11-04 19:30:00,13.7,33.4
99,99,2025-11-04 20:30:00,13.69,33.4
100,100,2025-11-04 21:30:00,13.67,33.4
101,101,2025-11-04 22:30:00,13.65,33.4
102,102,2025-11-04 23:30:00,13.63,33.4
103,103,2025-11-05 00:30:00,13.61,33.4
104,104,2025-11-05 01:30:00,13.59,33.4
105,105,2025-11-05 02:30:00,13.57,33.4
106,106,2025-11-05 03:30:00,13.56,33.4
107,107,2025-11-05 04:30:00,13.56,33.4
108,108,2025-11-05 05:30:00,13.57,33.4
109,109,2025-11-05 06:30:00,13.59,33.4
110,110,2025-11-05 07:30:00,13.6,33.4
111,111,2025-11-05 08:30:00,13.61,33.4
112,112,2025-11-05 09:30:00,13.63,33.4
113,113,2025-11-05 10:30:00,13.64,33.4
114,114,2025-11-05 11:30:00,13.66,33.4
115,115,2025-11-05 12:30:00,13.67,33.4
116,116,2025-11-05 13:30:00,13.69,33.4
117,117,2025-11-05 14:30:00,13.7,33.4
118,118,2025-11-05 15:30:00,13.7,33.4
119,119,2025-11-05 16:30:00,13.71,33.4
120,120,2025-11-05 17:30:00,13.7,33.4
121,121,2025-11-05 18:30:00,13.69,33.4
122,122,2025-11-05 19:30:00,13.68,33.4
123,123,2025-11-05 20:30:00,13.67,33.4
124,124,2025-11-05 21:30:00,13.66,33.4
125,125,2025-11-05 22:30:00,13.66,33.4
126,126,2025-11-05 23:30:00,13.67,33.4
127,127,2025-11-06 00:30:00,13.68,33.4
128,128,2025-11-06 01:30:00,13.69,33.4
129,129,2025-11-06 02:30:00,13.71,33.4
130,130,2025-11-06 03:30:00,13.73,33.4
131,131,2025-11-06 04:30:00,13.74,33.4
132,132,2025-11-06 05:30:00,13.75,33.4
133,133,2025-11-06 06:30:00,13.76,33.4
134,134,2025-11-06 07:30:00,13.77,33.4
135,135,2025-11-06 08:30:00,13.78,33.4
136,136,2025-11-06 09:30:00,13.78,33.4
137,137,2025-11-06 10:30:00,13.78,33.4
138,138,2025-11-06 11:30:00,13.78,33.4
139,139,2025-11-06 12:30:00,13.79,33.4
140,140,2025-11-06 13:30:00,13.79,33.4
141,141,2025-11-06 14:30:00,13.79,33.4
142,142,2025-11-06 15:30:00,13.79,33.4
143,143,2025-11-06 16:30:00,13.79,33.4
144,144,2025-11-06 17:30:00,13.79,33.4
145,145,2025-11-06 18:30:00,13.79,33.4
146,146,2025-11-06 19:30:00,13.79,33.4
147,147,2025-11-06 20:30:00,13.79,33.4
148,148,2025-11-06 21:30:00,13.79,33.4
149,149,2025-11-06 22:30:00,13.79,33.4
150,150,2025-11-06 23:30:00,13.79,33.4
151,151,2025-11-07 00:30:00,13.79,33.4
152,152,2025-11-07 01:30:00,13.78,33.4
153,153,2025-11-07 02:30:00,13.77,33.4
154,154,2025-11-07 03:30:00,13.76,33.4
155,155,2025-11-07 04:30:00,13.73,33.4
156,156,2025-11-07 05:30:00,13.7,33.4
157,157,2025-11-07 06:30:00,13.66,33.4
158,158,2025-11-07 07:30:00,13.61,33.4
159,159,2025-11-07 08:30:00,13.56,33.4
160,160,2025-11-07 09:30:00,13.51,33.3
161,161,2025-11-07 10:30:00,13.46,33.3
162,162,2025-11-07 11:30:00,13.43,33.3
163,163,2025-11-07 12:30:00,13.42,33.3
164,164,2025-11-07 13:30:00,13.43,33.3
165,165,2025-11-07 14:30:00,13.45,33.3
166,166,2025-11-07 15:30:00,13.48,33.4
167,167,2025-11-07 16:30:00,13.51,33.4
168,168,2025-11-07 17:30:00,13.54,33.4
169,169,2025-11-07 18:30:00,13.55,33.4
170,170,2025-11-07 19:30:00,13.55,33.4
171,171,2025-11-07 20:30:00,13.53,33.4
172,172,2025-11-07 21:30:00,13.5,33.4
173,173,2025-11-07 22:30:00,13.45,33.4
174,174,2025-11-07 23:30:00,13.41,33.3
175,175,2025-11-08 00:30:00,13.36,33.3
176,176,2025-11-08 01:30:00,13.33,33.3
177,177,2025-11-08 02:30:00,13.32,33.3
178,178,2025-11-08 03:30:00,13.34,33.3
179,179,2025-11-08 04:30:00,13.38,33.3
180,180,2025-11-08 05:30:00,13.44,33.4
181,181,2025-11-08 06:30:00,13.5,33.4
182,182,2025-11-08 07:30:00,13.55,33.4
183,183,2025-11-08 08:30:00,13.58,33.4
184,184,2025-11-08 09:30:00,13.59,33.4
185,185,2025-11-08 10:30:00,13.58,33.4
186,186,2025-11-08 11:30:00,13.55,33.4
187,187,2025-11-08 12:30:00,13.52,33.4
188,188,2025-11-08 13:30:00,13.49,33.4
189,189,2025-11-08 14:30:00,13.46,33.4
190,190,2025-11-08 15:30:00,13.45,33.4
191,191,2025-11-08 16:30:00,13.46,33.4
192,192,2025-11-08 17:30:00,13.49,33.4
193,193,2025-11-08 18:30:00,13.53,33.4
194,194,2025-11-08 19:30:00,13.56,33.4
195,195,2025-11-08 20:30:00,13.59,33.4
196,196,2025-11-08 21:30:00,13.6,33.4
197,197,2025-11-08 22:30:00,13.6,33.4
198,198,2025-11-08 23:30:00,13.58,33.4
