Site,Date,Depth,Temp,Source
13_isi,2023-03-08,10,3.274117268621921,MY
13_isi,2023-03-08,15,3.493118092417717,MY
13_isi,2023-03-08,20,3.679158926010132,MY
13_isi,2023-03-08,30,4.644520416855812,MY
13_isi,2023-03-09,5,3.2140568420290947,MY
13_isi,2023-03-09,10,3.380321681499481,MY
13_isi,2023-03-09,15,3.6271553859114647,MY
13_isi,2023-03-09,20,3.806604221463203,MY
13_isi,2023-03-09,30,4.70091862231493,MY
13_isi,2023-03-10,5,3.254341274499893,MY
13_isi,2023-03-10,10,3.405224785208702,MY
13_isi,2023-03-10,15,3.668172262609005,MY
13_isi,2023-03-10,20,3.8241828829050064,MY
13_isi,2023-03-10,30,4.690664403140545,MY
13_isi,2023-03-11,5,3.2873012647032738,MY
13_isi,2023-03-11,10,3.4323252215981483,MY
13_isi,2023-03-11,15,3.781701117753983,MY
13_isi,2023-03-11,20,3.9596850648522377,MY
13_isi,2023-03-11,30,4.742667943239212,MY
13_isi,2023-03-12,5,3.380321681499481,MY
13_isi,2023-03-12,10,3.547318965196609,MY
13_isi,2023-03-12,15,3.883510865271092,MY
13_isi,2023-03-12,20,4.046113483607769,MY
13_isi,2023-03-12,30,4.775627933442593,MY
13_isi,2023-03-13,5,3.619830943644047,MY
13_isi,2023-03-13,10,3.6974700316786766,MY
13_isi,2023-03-13,15,3.877651311457157,MY
13_isi,2023-03-13,20,4.005096606910229,MY
13_isi,2023-03-13,30,4.7214270606637,MY
13_isi,2023-03-14,5,3.705526918172836,MY
13_isi,2023-03-14,10,3.777306452393532,MY
13_isi,2023-03-14,15,3.953825511038304,MY
13_isi,2023-03-14,20,4.094454802572727,MY
13_isi,2023-03-14,30,4.779290154576302,MY
13_isi,2023-03-15,5,3.663777597248554,MY
13_isi,2023-03-15,10,3.826380215585232,MY
13_isi,2023-03-15,15,4.038056597113609,MY
13_isi,2023-03-15,20,4.170629002153873,MY
13_isi,2023-03-15,30,4.82763147354126,MY
13_isi,2023-03-16,5,3.683553591370583,MY
13_isi,2023-03-16,10,3.797814890742302,MY
13_isi,2023-03-16,15,4.057832591235638,MY
13_isi,2023-03-16,20,4.183080554008484,MY
13_isi,2023-03-16,30,4.825434140861034,MY
13_isi,2023-03-17,5,3.734092243015766,MY
13_isi,2023-03-17,10,3.815393552184105,MY
13_isi,2023-03-17,15,4.030732154846191,MY
13_isi,2023-03-17,20,4.17722100019455,MY
13_isi,2023-03-17,30,4.83568836003542,MY
13_isi,2023-03-18,5,3.793420225381851,MY
13_isi,2023-03-18,10,3.841029100120068,MY
13_isi,2023-03-18,15,4.045381039381027,MY
13_isi,2023-03-18,20,4.187475219368935,MY
13_isi,2023-03-18,30,4.843012802302837,MY
13_isi,2023-03-19,5,3.895962417125702,MY
13_isi,2023-03-19,10,3.909146413207054,MY
13_isi,2023-03-19,15,4.07907347381115,MY
13_isi,2023-03-19,20,4.218970321118832,MY
13_isi,2023-03-19,30,4.856929242610931,MY
13_isi,2023-03-20,5,3.997039720416069,MY
13_isi,2023-03-20,10,4.00143438577652,MY
13_isi,2023-03-20,15,4.147923231124878,MY
13_isi,2023-03-20,20,4.284157857298851,MY
13_isi,2023-03-20,30,4.874507904052734,MY
13_isi,2023-03-21,5,4.159642338752747,MY
13_isi,2023-03-21,10,4.111301019787788,MY
13_isi,2023-03-21,15,4.232886761426926,MY
13_isi,2023-03-21,20,4.369121387600899,MY
13_isi,2023-03-21,30,4.90527056157589,MY
13_isi,2023-03-22,5,4.311258293688297,MY
13_isi,2023-03-22,10,4.218970321118832,MY
13_isi,2023-03-22,15,4.307596072554588,MY
13_isi,2023-03-22,20,4.433576479554176,MY
13_isi,2023-03-22,30,4.939695440232754,MY
13_isi,2023-03-23,5,4.51268045604229,MY
13_isi,2023-03-23,10,4.350810281932354,MY
13_isi,2023-03-23,15,4.388897381722927,MY
13_isi,2023-03-23,20,4.4958342388272285,MY
13_isi,2023-03-23,30,4.974120318889618,MY
13_isi,2023-03-24,5,4.673818185925484,MY
13_isi,2023-03-24,10,4.475325800478458,MY
13_isi,2023-03-24,15,4.519272454082966,MY
13_isi,2023-03-24,20,4.621082201600075,MY
13_isi,2023-03-24,30,5.009277641773224,MY
13_isi,2023-03-25,5,4.697256401181221,MY
13_isi,2023-03-25,10,4.5976439863443375,MY
13_isi,2023-03-25,15,4.602038651704788,MY
13_isi,2023-03-25,20,4.682607516646385,MY
13_isi,2023-03-25,30,5.055421628057957,MY
13_isi,2023-03-26,5,4.715567506849766,MY
13_isi,2023-03-26,10,4.677480407059193,MY
13_isi,2023-03-26,15,4.677480407059193,MY
13_isi,2023-03-26,20,4.743400387465954,MY
13_isi,2023-03-26,30,5.088381618261337,MY
13_isi,2023-03-27,5,4.81151770055294,MY
13_isi,2023-03-27,10,4.777825266122818,MY
13_isi,2023-03-27,15,4.76244393736124,MY
13_isi,2023-03-27,20,4.810052812099457,MY
13_isi,2023-03-27,30,5.12207405269146,MY
13_isi,2023-03-28,5,4.892086565494537,MY
13_isi,2023-03-28,10,4.875972792506218,MY
13_isi,2023-03-28,15,4.845210134983063,MY
13_isi,2023-03-28,20,4.8810999020934105,MY
13_isi,2023-03-28,30,5.160893596708775,MY
13_isi,2023-03-29,5,5.03637807816267,MY
13_isi,2023-03-29,10,4.990966536104679,MY
13_isi,2023-03-29,15,4.94628743827343,MY
13_isi,2023-03-29,20,4.974120318889618,MY
13_isi,2023-03-29,30,5.211432248353958,MY
13_isi,2023-03-30,5,5.206305138766766,MY
13_isi,2023-03-30,10,5.120609164237976,MY
13_isi,2023-03-30,15,5.050294518470764,MY
13_isi,2023-03-30,20,5.063478514552116,MY
13_isi,2023-03-30,30,5.264168232679367,MY
13_isi,2023-03-31,5,5.356456205248833,MY
13_isi,2023-03-31,10,5.237067796289921,MY
13_isi,2023-03-31,15,5.14258249104023,MY
13_isi,2023-03-31,20,5.144779823720455,MY
13_isi,2023-03-31,30,5.309579774737358,MY
13_isi,2023-04-01,5,5.47804194688797,MY
13_isi,2023-04-01,10,5.335947766900063,MY
13_isi,2023-04-01,15,5.235602907836437,MY
13_isi,2023-04-01,20,5.233405575156212,MY
13_isi,2023-04-01,30,5.3535264283418655,MY
13_isi,2023-04-02,5,5.619403682649136,MY
13_isi,2023-04-02,10,5.467787727713585,MY
13_isi,2023-04-02,15,5.335947766900063,MY
13_isi,2023-04-02,20,5.319833993911743,MY
13_isi,2023-04-02,30,5.4062624126672745,MY
13_isi,2023-04-03,5,5.78493607789278,MY
13_isi,2023-04-03,10,5.598895244300365,MY
13_isi,2023-04-03,15,5.435560181736946,MY
13_isi,2023-04-03,20,5.4084597453475,MY
13_isi,2023-04-03,30,5.460463285446167,MY
13_isi,2023-04-04,5,5.947538696229458,MY
13_isi,2023-04-04,10,5.727805428206921,MY
13_isi,2023-04-04,15,5.532975263893604,MY
13_isi,2023-04-04,20,5.495620608329773,MY
13_isi,2023-04-04,30,5.511001937091351,MY
13_isi,2023-04-05,5,6.072786659002304,MY
13_isi,2023-04-05,10,5.814966291189194,MY
13_isi,2023-04-05,15,5.59669791162014,MY
13_isi,2023-04-05,20,5.551286369562149,MY
13_isi,2023-04-05,30,5.534440152347088,MY
13_isi,2023-04-06,5,6.1936399564147,MY
13_isi,2023-04-06,10,5.867702275514603,MY
13_isi,2023-04-06,15,5.620136126875877,MY
13_isi,2023-04-06,20,5.56373792141676,MY
13_isi,2023-04-06,30,5.516129046678543,MY
13_isi,2023-04-07,5,6.2917874827981,MY
13_isi,2023-04-07,10,5.897000044584274,MY
13_isi,2023-04-07,15,5.619403682649136,MY
13_isi,2023-04-07,20,5.557145923376083,MY
13_isi,2023-04-07,30,5.487563721835613,MY
13_isi,2023-04-08,5,6.419232778251171,MY
13_isi,2023-04-08,10,5.965849801898003,MY
13_isi,2023-04-08,15,5.642841897904873,MY
13_isi,2023-04-08,20,5.568865031003952,MY
13_isi,2023-04-08,30,5.474379725754261,MY
13_isi,2023-04-09,5,6.543015852570534,MY
13_isi,2023-04-09,10,6.023712895810604,MY
13_isi,2023-04-09,15,5.6582232266664505,MY
13_isi,2023-04-09,20,5.576921917498112,MY
13_isi,2023-04-09,30,5.463393062353134,MY
13_isi,2023-04-10,5,6.585497617721558,MY
13_isi,2023-04-10,10,6.112338647246361,MY
13_isi,2023-04-10,15,5.7036347687244415,MY
