N,itm,Date,t,s
91,91,2025-11-03 12:30:00,13.71,33.8
92,92,2025-11-03 13:30:00,13.72,33.8
93,93,2025-11-03 14:30:00,13.74,33.8
94,94,2025-11-03 15:30:00,13.74,33.8
95,95,2025-11-03 16:30:00,13.75,33.8
96,96,2025-11-03 17:30:00,13.75,33.8
97,97,2025-11-03 18:30:00,13.74,33.8
98,98,2025-11-03 19:30:00,13.68,33.7
99,99,2025-11-03 20:30:00,13.59,33.7
100,100,2025-11-03 21:30:00,13.52,33.7
101,101,2025-11-03 22:30:00,13.44,33.7
102,102,2025-11-03 23:30:00,13.45,33.7
103,103,2025-11-04 00:30:00,13.5,33.7
104,104,2025-11-04 01:30:00,13.55,33.7
105,105,2025-11-04 02:30:00,13.6,33.7
106,106,2025-11-04 03:30:00,13.63,33.8
107,107,2025-11-04 04:30:00,13.64,33.8
108,108,2025-11-04 05:30:00,13.64,33.8
109,109,2025-11-04 06:30:00,13.64,33.8
110,110,2025-11-04 07:30:00,13.62,33.8
111,111,2025-11-04 08:30:00,13.59,33.8
112,112,2025-11-04 09:30:00,13.56,33.7
113,113,2025-11-04 10:30:00,13.52,33.7
114,114,2025-11-04 11:30:00,13.49,33.7
115,115,2025-11-04 12:30:00,13.49,33.7
116,116,2025-11-04 13:30:00,13.49,33.7
117,117,2025-11-04 14:30:00,13.49,33.7
118,118,2025-11-04 15:30:00,13.49,33.7
119,119,2025-11-04 16:30:00,13.49,33.7
120,120,2025-11-04 17:30:00,13.49,33.7
121,121,2025-11-04 18:30:00,13.49,33.7
122,122,2025-11-04 19:30:00,13.49,33.7
123,123,2025-11-04 20:30:00,13.49,33.7
124,124,2025-11-04 21:30:00,13.49,33.7
125,125,2025-11-04 22:30:00,13.5,33.7
126,126,2025-11-04 23:30:00,13.5,33.7
127,127,2025-11-05 00:30:00,13.51,33.7
128,128,2025-11-05 01:30:00,13.52,33.7
129,129,2025-11-05 02:30:00,13.54,33.7
130,130,2025-11-05 03:30:00,13.56,33.7
131,131,2025-11-05 04:30:00,13.58,33.7
132,132,2025-11-05 05:30:00,13.6,33.7
133,133,2025-11-05 06:30:00,13.61,33.7
134,134,2025-11-05 07:30:00,13.61,33.7
135,135,2025-11-05 08:30:00,13.61,33.7
136,136,2025-11-05 09:30:00,13.61,33.7
137,137,2025-11-05 10:30:00,13.61,33.7
138,138,2025-11-05 11:30:00,13.61,33.7
139,139,2025-11-05 12:30:00,13.61,33.7
140,140,2025-11-05 13:30:00,13.61,33.7
141,141,2025-11-05 14:30:00,13.61,33.8
142,142,2025-11-05 15:30:00,13.61,33.8
143,143,2025-11-05 16:30:00,13.6,33.8
144,144,2025-11-05 17:30:00,13.6,33.7
145,145,2025-11-05 18:30:00,13.59,33.7
146,146,2025-11-05 19:30:00,13.58,33.7
147,147,2025-11-05 20:30:00,13.56,33.7
148,148,2025-11-05 21:30:00,13.55,33.7
149,149,2025-11-05 22:30:00,13.54,33.7
150,150,2025-11-05 23:30:00,13.51,33.7
151,151,2025-11-06 00:30:00,13.48,33.7
152,152,2025-11-06 01:30:00,13.45,33.7
153,153,2025-11-06 02:30:00,13.43,33.7
154,154,2025-11-06 03:30:00,13.41,33.7
155,155,2025-11-06 04:30:00,13.37,33.7
156,156,2025-11-06 05:30:00,13.37,33.7
157,157,2025-11-06 06:30:00,13.39,33.7
158,158,2025-11-06 07:30:00,13.43,33.7
159,159,2025-11-06 08:30:00,13.45,33.7
160,160,2025-11-06 09:30:00,13.46,33.7
161,161,2025-11-06 10:30:00,13.48,33.7
162,162,2025-11-06 11:30:00,13.49,33.7
163,163,2025-11-06 12:30:00,13.5,33.7
164,164,2025-11-06 13:30:00,13.5,33.8
165,165,2025-11-06 14:30:00,13.5,33.8
166,166,2025-11-06 15:30:00,13.5,33.8
167,167,2025-11-06 16:30:00,13.49,33.8
168,168,2025-11-06 17:30:00,13.48,33.8
169,169,2025-11-06 18:30:00,13.47,33.7
170,170,2025-11-06 19:30:00,13.46,33.7
171,171,2025-11-06 20:30:00,13.45,33.7
172,172,2025-11-06 21:30:00,13.44,33.7
173,173,2025-11-06 22:30:00,13.43,33.7
174,174,2025-11-06 23:30:00,13.41,33.7
175,175,2025-11-07 00:30:00,13.38,33.7
176,176,2025-11-07 01:30:00,13.35,33.7
177,177,2025-11-07 02:30:00,13.34,33.7
178,178,2025-11-07 03:30:00,13.34,33.7
179,179,2025-11-07 04:30:00,13.37,33.7
180,180,2025-11-07 05:30:00,13.42,33.7
181,181,2025-11-07 06:30:00,13.46,33.7
182,182,2025-11-07 07:30:00,13.48,33.8
183,183,2025-11-07 08:30:00,13.48,33.8
184,184,2025-11-07 09:30:00,13.49,33.8
185,185,2025-11-07 10:30:00,13.49,33.8
186,186,2025-11-07 11:30:00,13.49,33.8
187,187,2025-11-07 12:30:00,13.49,33.8
188,188,2025-11-07 13:30:00,13.49,33.8
189,189,2025-11-07 14:30:00,13.48,33.8
190,190,2025-11-07 15:30:00,13.48,33.8
191,191,2025-11-07 16:30:00,13.48,33.8
192,192,2025-11-07 17:30:00,13.48,33.8
193,193,2025-11-07 18:30:00,13.47,33.8
194,194,2025-11-07 19:30:00,13.47,33.8
195,195,2025-11-07 20:30:00,13.39,33.7
196,196,2025-11-07 21:30:00,13.23,33.7
197,197,2025-11-07 22:30:00,13.21,33.7
198,198,2025-11-07 23:30:00,13.2,33.7
