N,itm,Date,t,s
145,145,2025-09-30 18:30:00,17.7,34.0
146,146,2025-09-30 19:30:00,18.3,34.0
147,147,2025-09-30 20:30:00,19.2,34.0
148,148,2025-09-30 21:30:00,19.8,34.0
149,149,2025-09-30 22:30:00,20.0,33.9
150,150,2025-09-30 23:30:00,19.8,33.9
151,151,2025-10-01 00:30:00,19.4,34.0
152,152,2025-10-01 01:30:00,18.7,34.0
153,153,2025-10-01 02:30:00,18.1,34.0
154,154,2025-10-01 03:30:00,17.8,34.0
155,155,2025-10-01 04:30:00,17.7,34.0
156,156,2025-10-01 05:30:00,17.7,34.0
157,157,2025-10-01 06:30:00,17.7,34.0
158,158,2025-10-01 07:30:00,17.7,34.0
159,159,2025-10-01 08:30:00,17.8,34.0
160,160,2025-10-01 09:30:00,17.8,34.0
161,161,2025-10-01 10:30:00,17.8,34.0
162,162,2025-10-01 11:30:00,17.8,34.0
163,163,2025-10-01 12:30:00,17.9,34.0
164,164,2025-10-01 13:30:00,17.9,34.0
165,165,2025-10-01 14:30:00,17.9,34.0
166,166,2025-10-01 15:30:00,18.0,34.0
167,167,2025-10-01 16:30:00,18.0,34.0
168,168,2025-10-01 17:30:00,18.0,34.0
169,169,2025-10-01 18:30:00,18.1,34.0
170,170,2025-10-01 19:30:00,18.2,34.0
171,171,2025-10-01 20:30:00,18.4,34.0
172,172,2025-10-01 21:30:00,18.7,34.0
173,173,2025-10-01 22:30:00,19.0,34.0
174,174,2025-10-01 23:30:00,19.2,34.0
175,175,2025-10-02 00:30:00,19.3,34.0
176,176,2025-10-02 01:30:00,19.3,34.0
177,177,2025-10-02 02:30:00,19.2,34.0
178,178,2025-10-02 03:30:00,19.1,34.0
179,179,2025-10-02 04:30:00,19.1,34.0
180,180,2025-10-02 05:30:00,19.1,34.0
181,181,2025-10-02 06:30:00,19.0,34.0
182,182,2025-10-02 07:30:00,18.9,34.0
183,183,2025-10-02 08:30:00,18.6,34.0
184,184,2025-10-02 09:30:00,18.4,34.0
185,185,2025-10-02 10:30:00,18.1,34.0
186,186,2025-10-02 11:30:00,17.8,34.0
187,187,2025-10-02 12:30:00,17.7,34.0
188,188,2025-10-02 13:30:00,17.5,34.0
189,189,2025-10-02 14:30:00,17.4,34.0
190,190,2025-10-02 15:30:00,17.4,34.0
191,191,2025-10-02 16:30:00,17.4,34.0
192,192,2025-10-02 17:30:00,17.5,34.0
193,193,2025-10-02 18:30:00,17.7,34.0
194,194,2025-10-02 19:30:00,18.1,34.0
195,195,2025-10-02 20:30:00,18.6,34.0
196,196,2025-10-02 21:30:00,19.4,34.0
197,197,2025-10-02 22:30:00,20.1,33.9
198,198,2025-10-02 23:30:00,20.4,33.8
